dis_image,ref_image,rating,noise,dmos,,,,,,,,
jpeg/img133.bmp,refimgs/lighthouse2.bmp,1,2,0,0,84.48897154,1,,,,,lighthouse2.bmp
jpeg/img134.bmp,refimgs/flowersonih35.bmp,0.395918006,2,51.03826641,0.604081994,84.48897154,0.395918006,,,,,flowersonih35.bmp
jpeg/img135.bmp,refimgs/manfishing.bmp,0.747083708,2,21.36863737,0.252916292,84.48897154,0.747083708,,,,,manfishing.bmp
jpeg/img136.bmp,refimgs/caps.bmp,1,2,0,0,84.48897154,1,,,,,caps.bmp
jpeg/img137.bmp,refimgs/stream.bmp,0.747353698,2,21.34582622,0.252646302,84.48897154,0.747353698,,,,,stream.bmp
jpeg/img138.bmp,refimgs/womanhat.bmp,0.275703343,2,61.19507964,0.724296657,84.48897154,0.275703343,,,,,womanhat.bmp
jpeg/img139.bmp,refimgs/rapids.bmp,1,2,0,0,84.48897154,1,,,,,rapids.bmp
jpeg/img140.bmp,refimgs/house.bmp,1,2,0,0,84.48897154,1,,,,,house.bmp
jpeg/img141.bmp,refimgs/lighthouse2.bmp,0.718863831,2,23.75290582,0.281136169,84.48897154,0.718863831,,,,,lighthouse2.bmp
jpeg/img142.bmp,refimgs/parrots.bmp,1,2,0,0,84.48897154,1,,,,,parrots.bmp
jpeg/img143.bmp,refimgs/ocean.bmp,0.762576517,2,20.05966586,0.237423483,84.48897154,0.762576517,,,,,ocean.bmp
jpeg/img144.bmp,refimgs/sailing2.bmp,0.746412436,2,21.42535247,0.253587564,84.48897154,0.746412436,,,,,sailing2.bmp
jpeg/img145.bmp,refimgs/sailing3.bmp,0.244682699,2,63.81598196,0.755317301,84.48897154,0.244682699,,,,,sailing3.bmp
jpeg/img146.bmp,refimgs/rapids.bmp,0.653813813,2,29.24891486,0.346186187,84.48897154,0.653813813,,,,,rapids.bmp
jpeg/img147.bmp,refimgs/house.bmp,0.240390412,2,64.17863284,0.759609588,84.48897154,0.240390412,,,,,house.bmp
jpeg/img148.bmp,refimgs/manfishing.bmp,0.282757666,2,60.59906716,0.717242334,84.48897154,0.282757666,,,,,manfishing.bmp
jpeg/img149.bmp,refimgs/parrots.bmp,0.445364227,2,46.86060608,0.554635773,84.48897154,0.445364227,,,,,parrots.bmp
jpeg/img150.bmp,refimgs/woman.bmp,0.644097748,2,30.0698152,0.355902251,84.48897154,0.644097749,,,,,woman.bmp
jpeg/img151.bmp,refimgs/house.bmp,0.751157009,2,21.02448837,0.248842991,84.48897154,0.751157009,,,,,house.bmp
jpeg/img152.bmp,refimgs/paintedhouse.bmp,0.493894179,2,42.7603603,0.506105821,84.48897154,0.493894179,,,,,paintedhouse.bmp
jpeg/img153.bmp,refimgs/carnivaldolls.bmp,1,2,0,0,84.48897154,1,,,,,carnivaldolls.bmp
jpeg/img154.bmp,refimgs/womanhat.bmp,0.258189067,2,62.67484279,0.741810933,84.48897154,0.258189067,,,,,womanhat.bmp
jpeg/img155.bmp,refimgs/dancers.bmp,1,2,0,0,84.48897154,1,,,,,dancers.bmp
jpeg/img156.bmp,refimgs/ocean.bmp,0.467170678,2,45.01820142,0.532829322,84.48897154,0.467170678,,,,,ocean.bmp
jpeg/img157.bmp,refimgs/buildings.bmp,0.728772742,2,22.91571208,0.271227258,84.48897154,0.728772742,,,,,buildings.bmp
jpeg/img158.bmp,refimgs/studentsculpture.bmp,1,2,0,0,84.48897154,1,,,,,studentsculpture.bmp
jpeg/img159.bmp,refimgs/caps.bmp,0.291542519,2,59.85684397,0.708457481,84.48897154,0.291542519,,,,,caps.bmp
jpeg/img160.bmp,refimgs/house.bmp,0.269547958,2,61.71514178,0.730452042,84.48897154,0.269547958,,,,,house.bmp
jpeg/img161.bmp,refimgs/lighthouse.bmp,0.297429828,2,59.35943124,0.702570172,84.48897154,0.297429828,,,,,lighthouse.bmp
jpeg/img162.bmp,refimgs/buildings.bmp,0.310301741,2,58.27189659,0.689698259,84.48897154,0.310301741,,,,,buildings.bmp
jpeg/img163.bmp,refimgs/buildings.bmp,0.640081919,2,30.4091085,0.359918081,84.48897154,0.640081919,,,,,buildings.bmp
jpeg/img164.bmp,refimgs/ocean.bmp,0.197207767,2,67.82709016,0.802792233,84.48897154,0.197207767,,,,,ocean.bmp
jpeg/img165.bmp,refimgs/plane.bmp,0.473533895,2,44.48057974,0.526466105,84.48897154,0.473533895,,,,,plane.bmp
jpeg/img166.bmp,refimgs/sailing4.bmp,0.273866373,2,61.35028338,0.726133627,84.48897154,0.273866373,,,,,sailing4.bmp
jpeg/img167.bmp,refimgs/woman.bmp,0.375151434,2,52.79281275,0.624848567,84.48897154,0.375151433,,,,,woman.bmp
jpeg/img168.bmp,refimgs/womanhat.bmp,0.739027452,2,22.04930215,0.260972548,84.48897154,0.739027452,,,,,womanhat.bmp
jpeg/img169.bmp,refimgs/ocean.bmp,1,2,0,0,84.48897154,1,,,,,ocean.bmp
jpeg/img170.bmp,refimgs/monarch.bmp,0.334029004,2,56.2672045,0.665970996,84.48897154,0.334029004,,,,,monarch.bmp
jpeg/img171.bmp,refimgs/building2.bmp,0.69542792,2,25.73298177,0.30457208,84.48897154,0.69542792,,,,,building2.bmp
jpeg/img172.bmp,refimgs/paintedhouse.bmp,1,2,0,0,84.48897154,1,,,,,paintedhouse.bmp
jpeg/img173.bmp,refimgs/sailing4.bmp,1,2,0,0,84.48897154,1,,,,,sailing4.bmp
jpeg/img174.bmp,refimgs/manfishing.bmp,0.693174319,2,25.92338626,0.306825681,84.48897154,0.693174319,,,,,manfishing.bmp
jpeg/img175.bmp,refimgs/sailing1.bmp,0.408358982,2,49.9871411,0.591641018,84.48897154,0.408358982,,,,,sailing1.bmp
jpeg/img176.bmp,refimgs/carnivaldolls.bmp,0.299342017,2,59.1978724,0.700657983,84.48897154,0.299342017,,,,,carnivaldolls.bmp
jpeg/img177.bmp,refimgs/sailing2.bmp,0.299185708,2,59.21107877,0.700814292,84.48897154,0.299185708,,,,,sailing2.bmp
jpeg/img178.bmp,refimgs/monarch.bmp,0.661413988,2,28.60678393,0.338586012,84.48897154,0.661413988,,,,,monarch.bmp
jpeg/img179.bmp,refimgs/bikes.bmp,1,2,0,0,84.48897154,1,,,,,bikes.bmp
jpeg/img180.bmp,refimgs/studentsculpture.bmp,0.2921813,2,59.80287396,0.7078187,84.48897154,0.2921813,,,,,studentsculpture.bmp
jpeg/img181.bmp,refimgs/lighthouse2.bmp,0.366055511,2,53.5613179,0.633944489,84.48897154,0.366055511,,,,,lighthouse2.bmp
jpeg/img182.bmp,refimgs/coinsinfountain.bmp,1,2,0,0,84.48897154,1,,,,,coinsinfountain.bmp
jpeg/img183.bmp,refimgs/bikes.bmp,0.327475547,2,56.8208994,0.672524453,84.48897154,0.327475547,,,,,bikes.bmp
jpeg/img184.bmp,refimgs/coinsinfountain.bmp,0.286304614,2,60.29938915,0.713695386,84.48897154,0.286304614,,,,,coinsinfountain.bmp
jpeg/img185.bmp,refimgs/stream.bmp,0.64801592,2,29.7387729,0.35198408,84.48897154,0.64801592,,,,,stream.bmp
jpeg/img186.bmp,refimgs/dancers.bmp,0.304193868,2,58.78794451,0.695806132,84.48897154,0.304193868,,,,,dancers.bmp
jpeg/img187.bmp,refimgs/dancers.bmp,0.29151637,2,59.85905321,0.70848363,84.48897154,0.29151637,,,,,dancers.bmp
jpeg/img188.bmp,refimgs/bikes.bmp,0.337900996,2,55.94006392,0.662099004,84.48897154,0.337900996,,,,,bikes.bmp
jpeg/img189.bmp,refimgs/woman.bmp,1,2,0,0,84.48897154,1,,,,,woman.bmp
jpeg/img190.bmp,refimgs/womanhat.bmp,1,2,0,0,84.48897154,1,,,,,womanhat.bmp
jpeg/img191.bmp,refimgs/plane.bmp,1,2,0,0,84.48897154,1,,,,,plane.bmp
jpeg/img192.bmp,refimgs/building2.bmp,0.282838686,2,60.59222185,0.717161314,84.48897154,0.282838686,,,,,building2.bmp
jpeg/img193.bmp,refimgs/manfishing.bmp,1,2,0,0,84.48897154,1,,,,,manfishing.bmp
jpeg/img194.bmp,refimgs/ocean.bmp,0.607500737,2,33.16185902,0.392499263,84.48897154,0.607500737,,,,,ocean.bmp
jpeg/img195.bmp,refimgs/churchandcapitol.bmp,0.260262694,2,62.49964419,0.739737306,84.48897154,0.260262694,,,,,churchandcapitol.bmp
jpeg/img196.bmp,refimgs/parrots.bmp,0.289870437,2,59.99811644,0.710129563,84.48897154,0.289870437,,,,,parrots.bmp
jpeg/img197.bmp,refimgs/sailing4.bmp,0.276073398,2,61.16381409,0.723926602,84.48897154,0.276073398,,,,,sailing4.bmp
jpeg/img198.bmp,refimgs/flowersonih35.bmp,0.704034113,2,25.00585343,0.295965887,84.48897154,0.704034113,,,,,flowersonih35.bmp
jpeg/img199.bmp,refimgs/rapids.bmp,0.266568758,2,61.96685137,0.733431242,84.48897154,0.266568758,,,,,rapids.bmp
jpeg/img200.bmp,refimgs/studentsculpture.bmp,0.447357957,2,46.69215784,0.552642043,84.48897154,0.447357957,,,,,studentsculpture.bmp
jpeg/img201.bmp,refimgs/plane.bmp,0.306038637,2,58.63208188,0.693961363,84.48897154,0.306038637,,,,,plane.bmp
jpeg/img202.bmp,refimgs/lighthouse.bmp,1,2,0,0,84.48897154,1,,,,,lighthouse.bmp
jpeg/img203.bmp,refimgs/bikes.bmp,0.640236925,2,30.39601224,0.359763075,84.48897154,0.640236925,,,,,bikes.bmp
jpeg/img204.bmp,refimgs/buildings.bmp,0.301528526,2,59.01313653,0.698471475,84.48897154,0.301528525,,,,,buildings.bmp
jpeg/img205.bmp,refimgs/building2.bmp,0.307510589,2,58.50771813,0.692489411,84.48897154,0.307510589,,,,,building2.bmp
jpeg/img206.bmp,refimgs/sailing3.bmp,0.735340961,2,22.36077003,0.264659039,84.48897154,0.735340961,,,,,sailing3.bmp
jpeg/img207.bmp,refimgs/caps.bmp,0.409903302,2,49.85666309,0.590096698,84.48897154,0.409903302,,,,,caps.bmp
jpeg/img208.bmp,refimgs/statue.bmp,1,2,0,0,84.48897154,1,,,,,statue.bmp
jpeg/img209.bmp,refimgs/monarch.bmp,0.305249338,2,58.69876894,0.694750662,84.48897154,0.305249338,,,,,monarch.bmp
jpeg/img210.bmp,refimgs/sailing1.bmp,0.261169915,2,62.42299402,0.738830085,84.48897154,0.261169915,,,,,sailing1.bmp
jpeg/img211.bmp,refimgs/monarch.bmp,1,2,0,0,84.48897154,1,,,,,monarch.bmp
jpeg/img212.bmp,refimgs/stream.bmp,1,2,0,0,84.48897154,1,,,,,stream.bmp
jpeg/img213.bmp,refimgs/cemetry.bmp,0.322400061,2,57.24972198,0.677599939,84.48897154,0.322400061,,,,,cemetry.bmp
jpeg/img214.bmp,refimgs/sailing4.bmp,0.718729824,2,23.76422793,0.281270176,84.48897154,0.718729824,,,,,sailing4.bmp
jpeg/img215.bmp,refimgs/paintedhouse.bmp,0.228719707,2,65.16467871,0.771280293,84.48897154,0.228719707,,,,,paintedhouse.bmp
jpeg/img216.bmp,refimgs/carnivaldolls.bmp,0.680975071,2,26.95408813,0.319024929,84.48897154,0.680975071,,,,,carnivaldolls.bmp
jpeg/img217.bmp,refimgs/stream.bmp,0.237591505,2,64.41510962,0.762408495,84.48897154,0.237591505,,,,,stream.bmp
jpeg/img218.bmp,refimgs/statue.bmp,0.285032263,2,60.40688877,0.714967737,84.48897154,0.285032263,,,,,statue.bmp
jpeg/img219.bmp,refimgs/sailing2.bmp,1,2,0,0,84.48897154,1,,,,,sailing2.bmp
jpeg/img220.bmp,refimgs/woman.bmp,0.304727861,2,58.74282798,0.695272139,84.48897154,0.304727861,,,,,woman.bmp
jpeg/img221.bmp,refimgs/statue.bmp,0.279579819,2,60.86756016,0.720420181,84.48897154,0.279579819,,,,,statue.bmp
jpeg/img222.bmp,refimgs/sailing3.bmp,1,2,0,0,84.48897154,1,,,,,sailing3.bmp
jpeg/img223.bmp,refimgs/sailing3.bmp,0.24636371,2,63.67395504,0.75363629,84.48897154,0.24636371,,,,,sailing3.bmp
jpeg/img224.bmp,refimgs/building2.bmp,1,2,0,0,84.48897154,1,,,,,building2.bmp
jpeg/img225.bmp,refimgs/building2.bmp,0.615460039,2,32.48938586,0.384539961,84.48897154,0.615460039,,,,,building2.bmp
jpeg/img226.bmp,refimgs/bikes.bmp,0.698862177,2,25.44282492,0.301137823,84.48897154,0.698862177,,,,,bikes.bmp
jpeg/img227.bmp,refimgs/buildings.bmp,1,2,0,0,84.48897154,1,,,,,buildings.bmp
jpeg/img228.bmp,refimgs/paintedhouse.bmp,0.709863582,2,24.51332757,0.290136418,84.48897154,0.709863582,,,,,paintedhouse.bmp
jpeg/img229.bmp,refimgs/flowersonih35.bmp,0.391622509,2,51.40118853,0.608377491,84.48897154,0.391622509,,,,,flowersonih35.bmp
jpeg/img230.bmp,refimgs/coinsinfountain.bmp,0.295759888,2,59.50052274,0.704240112,84.48897154,0.295759888,,,,,coinsinfountain.bmp
jpeg/img231.bmp,refimgs/lighthouse.bmp,0.729025978,2,22.89431645,0.270974022,84.48897154,0.729025978,,,,,lighthouse.bmp
jpeg/img232.bmp,refimgs/lighthouse2.bmp,0.283308294,2,60.55254515,0.716691706,84.48897154,0.283308294,,,,,lighthouse2.bmp
jpeg/img233.bmp,refimgs/parrots.bmp,0.310835462,2,58.22680304,0.689164538,84.48897154,0.310835462,,,,,parrots.bmp
wn/img1.bmp,refimgs/monarch.bmp,0.663280898,3,28.44905061,0.336719102,84.48897154,0.663280898,,,,,monarch.bmp
wn/img2.bmp,refimgs/stream.bmp,0.42167283,3,48.8622678,0.57832717,84.48897154,0.42167283,,,,,stream.bmp
wn/img3.bmp,refimgs/womanhat.bmp,0.55783975,3,37.35766475,0.44216025,84.48897154,0.55783975,,,,,womanhat.bmp
wn/img4.bmp,refimgs/buildings.bmp,0.147078302,3,72.06247711,0.852921699,84.48897154,0.147078301,,,,,buildings.bmp
wn/img5.bmp,refimgs/sailing3.bmp,0.736630361,3,22.25182991,0.263369639,84.48897154,0.736630361,,,,,sailing3.bmp
wn/img6.bmp,refimgs/lighthouse2.bmp,0.66469344,3,28.32970638,0.33530656,84.48897154,0.66469344,,,,,lighthouse2.bmp
wn/img7.bmp,refimgs/woman.bmp,0.402855021,3,50.45216516,0.597144979,84.48897154,0.402855021,,,,,woman.bmp
wn/img8.bmp,refimgs/coinsinfountain.bmp,0.754862491,3,20.711416,0.245137509,84.48897154,0.754862491,,,,,coinsinfountain.bmp
wn/img9.bmp,refimgs/cemetry.bmp,0.434219444,3,47.80221731,0.565780556,84.48897154,0.434219444,,,,,cemetry.bmp
wn/img10.bmp,refimgs/plane.bmp,0.634148945,3,30.9103794,0.365851055,84.48897154,0.634148945,,,,,plane.bmp
wn/img11.bmp,refimgs/womanhat.bmp,0.703952875,3,25.01271709,0.296047125,84.48897154,0.703952875,,,,,womanhat.bmp
wn/img12.bmp,refimgs/sailing2.bmp,0.547412979,3,38.23861197,0.452587021,84.48897154,0.547412979,,,,,sailing2.bmp
wn/img13.bmp,refimgs/churchandcapitol.bmp,0.711491907,3,24.37575202,0.288508093,84.48897154,0.711491907,,,,,churchandcapitol.bmp
wn/img14.bmp,refimgs/carnivaldolls.bmp,0.75964429,3,20.30740676,0.24035571,84.48897154,0.75964429,,,,,carnivaldolls.bmp
wn/img15.bmp,refimgs/dancers.bmp,0.225596247,3,65.42857663,0.774403753,84.48897154,0.225596247,,,,,dancers.bmp
wn/img16.bmp,refimgs/studentsculpture.bmp,0.583915021,3,35.15459191,0.416084979,84.48897154,0.583915021,,,,,studentsculpture.bmp
wn/img17.bmp,refimgs/monarch.bmp,0.512722267,3,41.16959454,0.487277733,84.48897154,0.512722267,,,,,monarch.bmp
wn/img18.bmp,refimgs/churchandcapitol.bmp,0.620906828,3,32.02919219,0.379093172,84.48897154,0.620906828,,,,,churchandcapitol.bmp
wn/img19.bmp,refimgs/studentsculpture.bmp,0.767929183,3,19.60742463,0.232070817,84.48897154,0.767929183,,,,,studentsculpture.bmp
wn/img20.bmp,refimgs/churchandcapitol.bmp,0.10429103,3,75.67752971,0.89570897,84.48897154,0.10429103,,,,,churchandcapitol.bmp
wn/img21.bmp,refimgs/ocean.bmp,0.442802638,3,47.07703204,0.557197362,84.48897154,0.442802638,,,,,ocean.bmp
wn/img22.bmp,refimgs/parrots.bmp,0.662609131,3,28.50580756,0.337390869,84.48897154,0.662609131,,,,,parrots.bmp
wn/img23.bmp,refimgs/cemetry.bmp,0.118800095,3,74.45167366,0.881199905,84.48897154,0.118800095,,,,,cemetry.bmp
wn/img24.bmp,refimgs/coinsinfountain.bmp,0.224326745,3,65.53583558,0.775673255,84.48897154,0.224326745,,,,,coinsinfountain.bmp
wn/img25.bmp,refimgs/statue.bmp,0.523124364,3,40.29073204,0.476875636,84.48897154,0.523124364,,,,,statue.bmp
wn/img26.bmp,refimgs/paintedhouse.bmp,0.443998348,3,46.97600778,0.556001652,84.48897154,0.443998348,,,,,paintedhouse.bmp
wn/img27.bmp,refimgs/dancers.bmp,0.536869166,3,39.12944784,0.463130834,84.48897154,0.536869166,,,,,dancers.bmp
wn/img28.bmp,refimgs/womanhat.bmp,0.465441283,3,45.16431626,0.534558717,84.48897154,0.465441283,,,,,womanhat.bmp
wn/img29.bmp,refimgs/bikes.bmp,0.355385412,3,54.4628236,0.644614588,84.48897154,0.355385412,,,,,bikes.bmp
wn/img30.bmp,refimgs/dancers.bmp,0.635519621,3,30.79457239,0.364480379,84.48897154,0.635519621,,,,,dancers.bmp
wn/img31.bmp,refimgs/coinsinfountain.bmp,0.674613468,3,27.49157346,0.325386532,84.48897154,0.674613468,,,,,coinsinfountain.bmp
wn/img32.bmp,refimgs/lighthouse2.bmp,0.452185375,3,46.28429427,0.547814625,84.48897154,0.452185375,,,,,lighthouse2.bmp
wn/img33.bmp,refimgs/woman.bmp,0.165244193,3,70.52765964,0.834755807,84.48897154,0.165244193,,,,,woman.bmp
wn/img34.bmp,refimgs/monarch.bmp,0.222025185,3,65.730292,0.777974815,84.48897154,0.222025185,,,,,monarch.bmp
wn/img35.bmp,refimgs/woman.bmp,0.602985255,3,33.54336752,0.397014745,84.48897154,0.602985255,,,,,woman.bmp
wn/img36.bmp,refimgs/building2.bmp,0.377742761,3,52.57387418,0.622257239,84.48897154,0.377742761,,,,,building2.bmp
wn/img37.bmp,refimgs/manfishing.bmp,0.666843484,3,28.14805138,0.333156516,84.48897154,0.666843484,,,,,manfishing.bmp
wn/img38.bmp,refimgs/house.bmp,0.409720974,3,49.87206779,0.590279026,84.48897154,0.409720974,,,,,house.bmp
wn/img39.bmp,refimgs/paintedhouse.bmp,0.375054173,3,52.80103018,0.624945827,84.48897154,0.375054173,,,,,paintedhouse.bmp
wn/img40.bmp,refimgs/lighthouse.bmp,0.53505726,3,39.28253393,0.46494274,84.48897154,0.53505726,,,,,lighthouse.bmp
wn/img41.bmp,refimgs/manfishing.bmp,0.182564354,3,69.06429701,0.817435646,84.48897154,0.182564354,,,,,manfishing.bmp
wn/img42.bmp,refimgs/ocean.bmp,0.132281096,3,73.31267779,0.867718904,84.48897154,0.132281096,,,,,ocean.bmp
wn/img43.bmp,refimgs/lighthouse.bmp,0.722742195,3,23.4252268,0.277257805,84.48897154,0.722742195,,,,,lighthouse.bmp
wn/img44.bmp,refimgs/studentsculpture.bmp,0.368151396,3,53.38423869,0.631848604,84.48897154,0.368151396,,,,,studentsculpture.bmp
wn/img45.bmp,refimgs/cemetry.bmp,0.676902873,3,27.29814395,0.323097127,84.48897154,0.676902873,,,,,cemetry.bmp
wn/img46.bmp,refimgs/buildings.bmp,0.606709739,3,33.2286897,0.393290261,84.48897154,0.606709739,,,,,buildings.bmp
wn/img47.bmp,refimgs/carnivaldolls.bmp,0.15424363,3,71.45708588,0.84575637,84.48897154,0.15424363,,,,,carnivaldolls.bmp
wn/img48.bmp,refimgs/building2.bmp,0.626332975,3,31.57074267,0.373667025,84.48897154,0.626332975,,,,,building2.bmp
wn/img49.bmp,refimgs/flowersonih35.bmp,0.351361617,3,54.80278987,0.648638383,84.48897154,0.351361617,,,,,flowersonih35.bmp
wn/img50.bmp,refimgs/dancers.bmp,0.323045092,3,57.19522398,0.676954908,84.48897154,0.323045092,,,,,dancers.bmp
wn/img51.bmp,refimgs/dancers.bmp,0.360488103,3,54.03170245,0.639511897,84.48897154,0.360488103,,,,,dancers.bmp
wn/img52.bmp,refimgs/sailing1.bmp,0.200655154,3,67.53582395,0.799344846,84.48897154,0.200655154,,,,,sailing1.bmp
wn/img53.bmp,refimgs/flowersonih35.bmp,0.215293979,3,66.29900471,0.784706021,84.48897154,0.215293979,,,,,flowersonih35.bmp
wn/img54.bmp,refimgs/house.bmp,0.721977749,3,23.48981406,0.278022251,84.48897154,0.721977749,,,,,house.bmp
wn/img55.bmp,refimgs/statue.bmp,0.611891502,3,32.79088781,0.388108498,84.48897154,0.611891502,,,,,statue.bmp
wn/img56.bmp,refimgs/sailing1.bmp,0.619368122,3,32.15919587,0.380631878,84.48897154,0.619368122,,,,,sailing1.bmp
wn/img57.bmp,refimgs/studentsculpture.bmp,0.19962779,3,67.62262484,0.80037221,84.48897154,0.19962779,,,,,studentsculpture.bmp
wn/img58.bmp,refimgs/sailing3.bmp,0.140748759,3,72.59725363,0.859251241,84.48897154,0.140748759,,,,,sailing3.bmp
wn/img59.bmp,refimgs/manfishing.bmp,0.784924109,3,18.17154082,0.215075891,84.48897154,0.784924109,,,,,manfishing.bmp
wn/img60.bmp,refimgs/womanhat.bmp,0.200140026,3,67.5793466,0.799859974,84.48897154,0.200140026,,,,,womanhat.bmp
wn/img61.bmp,refimgs/buildings.bmp,0.329126731,3,56.6813925,0.670873269,84.48897154,0.329126731,,,,,buildings.bmp
wn/img62.bmp,refimgs/churchandcapitol.bmp,0.434063836,3,47.81536447,0.565936164,84.48897154,0.434063836,,,,,churchandcapitol.bmp
wn/img63.bmp,refimgs/cemetry.bmp,0.582069489,3,35.31051906,0.417930511,84.48897154,0.582069489,,,,,cemetry.bmp
wn/img64.bmp,refimgs/caps.bmp,0.733653112,3,22.50337463,0.266346888,84.48897154,0.733653112,,,,,caps.bmp
wn/img65.bmp,refimgs/cemetry.bmp,0.380907149,3,52.30651824,0.619092851,84.48897154,0.380907149,,,,,cemetry.bmp
wn/img66.bmp,refimgs/lighthouse.bmp,0.188204414,3,68.58777413,0.811795586,84.48897154,0.188204414,,,,,lighthouse.bmp
wn/img67.bmp,refimgs/parrots.bmp,0.53922311,3,38.93056556,0.46077689,84.48897154,0.53922311,,,,,parrots.bmp
wn/img68.bmp,refimgs/bikes.bmp,0.5502873,3,37.99576354,0.4497127,84.48897154,0.5502873,,,,,bikes.bmp
wn/img69.bmp,refimgs/parrots.bmp,0.443257568,3,47.03859548,0.556742432,84.48897154,0.443257568,,,,,parrots.bmp
wn/img70.bmp,refimgs/house.bmp,0.579733023,3,35.5079247,0.420266977,84.48897154,0.579733023,,,,,house.bmp
wn/img71.bmp,refimgs/carnivaldolls.bmp,0.430437011,3,48.12179121,0.569562989,84.48897154,0.430437011,,,,,carnivaldolls.bmp
wn/img72.bmp,refimgs/flowersonih35.bmp,0.55417419,3,37.66736421,0.44582581,84.48897154,0.55417419,,,,,flowersonih35.bmp
wn/img73.bmp,refimgs/manfishing.bmp,0.393062459,3,51.27952861,0.606937541,84.48897154,0.393062459,,,,,manfishing.bmp
wn/img74.bmp,refimgs/rapids.bmp,0.490750361,3,43.02597823,0.509249639,84.48897154,0.490750361,,,,,rapids.bmp
wn/img75.bmp,refimgs/parrots.bmp,0.755909051,3,20.62299326,0.244090949,84.48897154,0.755909051,,,,,parrots.bmp
wn/img76.bmp,refimgs/sailing1.bmp,0.725291538,3,23.20983544,0.274708462,84.48897154,0.725291538,,,,,sailing1.bmp
wn/img77.bmp,refimgs/rapids.bmp,0.222929784,3,65.65386338,0.777070216,84.48897154,0.222929784,,,,,rapids.bmp
wn/img78.bmp,refimgs/plane.bmp,0.755486619,3,20.6586841,0.244513381,84.48897154,0.755486619,,,,,plane.bmp
wn/img79.bmp,refimgs/sailing1.bmp,0.487690946,3,43.28446508,0.512309054,84.48897154,0.487690946,,,,,sailing1.bmp
wn/img80.bmp,refimgs/caps.bmp,0.202476801,3,67.38191488,0.797523199,84.48897154,0.202476801,,,,,caps.bmp
wn/img81.bmp,refimgs/sailing2.bmp,0.713989965,3,24.16469368,0.286010035,84.48897154,0.713989965,,,,,sailing2.bmp
wn/img82.bmp,refimgs/monarch.bmp,0.716616754,3,23.94275901,0.283383246,84.48897154,0.716616754,,,,,monarch.bmp
wn/img83.bmp,refimgs/house.bmp,0.376452329,3,52.68290142,0.623547671,84.48897154,0.376452329,,,,,house.bmp
wn/img84.bmp,refimgs/sailing3.bmp,0.648474998,3,29.69998585,0.351525002,84.48897154,0.648474998,,,,,sailing3.bmp
wn/img85.bmp,refimgs/statue.bmp,0.766995022,3,19.68635099,0.233004978,84.48897154,0.766995022,,,,,statue.bmp
wn/img86.bmp,refimgs/sailing4.bmp,0.47190619,3,44.61810289,0.52809381,84.48897154,0.47190619,,,,,sailing4.bmp
wn/img87.bmp,refimgs/bikes.bmp,0.149314222,3,71.87356645,0.850685778,84.48897154,0.149314222,,,,,bikes.bmp
wn/img88.bmp,refimgs/stream.bmp,0.594854876,3,34.23029487,0.405145124,84.48897154,0.594854876,,,,,stream.bmp
wn/img89.bmp,refimgs/sailing3.bmp,0.47030535,3,44.75335618,0.52969465,84.48897154,0.47030535,,,,,sailing3.bmp
wn/img90.bmp,refimgs/carnivaldolls.bmp,0.591697427,3,34.49706447,0.408302573,84.48897154,0.591697427,,,,,carnivaldolls.bmp
wn/img91.bmp,refimgs/statue.bmp,0.405918394,3,50.19334387,0.594081606,84.48897154,0.405918394,,,,,statue.bmp
wn/img92.bmp,refimgs/coinsinfountain.bmp,0.392602117,3,51.31842241,0.607397883,84.48897154,0.392602117,,,,,coinsinfountain.bmp
wn/img93.bmp,refimgs/churchandcapitol.bmp,0.362681181,3,53.84641159,0.637318819,84.48897154,0.362681181,,,,,churchandcapitol.bmp
wn/img94.bmp,refimgs/paintedhouse.bmp,0.13838763,3,72.79674301,0.86161237,84.48897154,0.13838763,,,,,paintedhouse.bmp
wn/img95.bmp,refimgs/bikes.bmp,0.700624268,3,25.29394766,0.299375732,84.48897154,0.700624268,,,,,bikes.bmp
wn/img96.bmp,refimgs/lighthouse.bmp,0.392225736,3,51.3502225,0.607774264,84.48897154,0.392225736,,,,,lighthouse.bmp
wn/img97.bmp,refimgs/bikes.bmp,0.415810971,3,49.35753026,0.584189029,84.48897154,0.415810971,,,,,bikes.bmp
wn/img98.bmp,refimgs/woman.bmp,0.768996049,3,19.51728628,0.231003951,84.48897154,0.768996049,,,,,woman.bmp
wn/img99.bmp,refimgs/ocean.bmp,0.776553653,3,18.87875204,0.223446347,84.48897154,0.776553653,,,,,ocean.bmp
wn/img100.bmp,refimgs/sailing4.bmp,0.599385919,3,33.84747168,0.400614081,84.48897154,0.599385919,,,,,sailing4.bmp
wn/img101.bmp,refimgs/rapids.bmp,0.784288702,3,18.22522574,0.215711298,84.48897154,0.784288702,,,,,rapids.bmp
wn/img102.bmp,refimgs/building2.bmp,0.519903708,3,40.56284196,0.480096292,84.48897154,0.519903708,,,,,building2.bmp
wn/img103.bmp,refimgs/buildings.bmp,0.704038513,3,25.00548167,0.295961487,84.48897154,0.704038513,,,,,buildings.bmp
wn/img104.bmp,refimgs/parrots.bmp,0.186554765,3,68.72715134,0.813445235,84.48897154,0.186554765,,,,,parrots.bmp
wn/img105.bmp,refimgs/plane.bmp,0.225668906,3,65.4224378,0.774331094,84.48897154,0.225668906,,,,,plane.bmp
